GeneID	GGACP	GGACS	GGACT	GGACU	GGAXP	GGAXS	GGAXT	GGAXU	GGAXW	GGAXX	GGAXY	GGAXZ
gene_5192	0	0	0	0	0	0	0	0	0	0	0	0
gene_5193	0	0	0	0	0	0	0	0	0	0	0	0
gene_5194	0	0	0	39	8	16	1	6	10	6	9	10
gene_5195	0	0	0	165	53	20	27	20	66	60	142	97
gene_5196	0	0	0	0	0	0	0	0	0	0	0	0
gene_5197	0	0	0	0	0	0	0	0	0	0	0	0
gene_5198	0	0	0	29	11	13	10	15	31	23	19	17
gene_5199	0	0	0	14	10	10	2	2	2	0	3	7
gene_52	0	0	0	27	19	16	4	8	17	5	9	8
gene_520	0	0	0	3	0	0	1	0	4	0	1	0
gene_5200	0	0	0	0	0	0	0	0	0	0	0	0
gene_5201	0	0	0	1	4	2	0	0	6	0	4	1
gene_5202	0	0	0	5	3	0	2	0	2	3	0	1
gene_5203	0	0	0	7	5	7	5	0	3	3	2	7
gene_5204	0	0	0	0	0	0	0	0	0	0	0	0
gene_5205	0	0	0	1	0	8	0	0	1	0	0	1
gene_5206	0	0	0	2	0	1	0	0	1	4	2	2
gene_5207	0	0	0	1351	623	528	189	484	1050	408	318	751
gene_5208	0	0	0	87	48	41	32	61	75	47	44	60
gene_5209	0	0	0	37	8	20	1	9	11	4	6	8
gene_521	0	0	0	9	3	4	3	2	2	8	5	11
gene_5210	0	0	0	8	14	4	4	16	11	9	10	22
gene_5211	0	0	0	173	104	103	15	12	57	41	7	25
gene_5212	0	0	0	34	11	9	11	15	34	9	12	23
gene_5213	0	0	0	96	46	29	25	52	69	22	27	45
gene_5214	0	0	0	1	0	0	3	1	12	9	0	10
gene_5215	0	0	0	1	0	1	0	0	0	0	0	0
gene_5216	0	0	0	13	14	16	8	17	12	20	25	11
gene_5217	0	0	0	8	4	3	0	2	7	1	0	8
gene_5218	0	0	0	0	0	0	0	5	5	1	13	29
gene_5219	0	0	0	1	0	1	0	0	0	2	1	1
gene_522	0	0	0	23	11	5	6	5	15	11	6	17
gene_5220	0	0	0	73	31	5	16	27	50	16	50	29
gene_5221	0	0	0	21	6	4	7	20	21	9	65	45
gene_5222	0	0	0	22	9	5	6	9	16	5	5	11
gene_5223	0	0	0	136	95	33	56	43	88	80	36	76
gene_5224	0	0	0	0	0	0	0	1	0	2	0	2
gene_5225	0	0	0	1	2	1	0	0	0	0	0	0
gene_5226	0	0	0	72	35	21	12	11	30	15	13	13
gene_5227	0	0	0	0	0	0	0	0	0	1	0	2
gene_5228	0	0	2	44	45	11	7	25	35	15	15	34
gene_5229	0	0	0	11	1	3	1	7	13	6	7	17
gene_523	0	0	0	176	114	54	10	9	23	4	6	16
gene_5230	0	0	0	119	30	20	24	30	63	22	21	48
gene_5231	0	0	0	135	47	21	46	36	154	74	52	80
gene_5232	0	0	0	2	7	2	1	0	2	0	0	2
gene_5233	0	0	0	33	18	14	12	22	51	27	16	56
gene_5234	0	0	0	31	19	15	6	9	18	9	5	7
gene_5235	0	0	0	100	37	41	23	66	67	46	54	91
gene_5236	0	0	0	66	51	30	9	19	34	11	7	26
gene_5237	0	0	0	0	0	1	0	0	0	0	1	1
gene_5238	0	0	0	0	0	0	0	0	0	0	0	0
gene_5239	0	0	0	1	0	1	0	0	2	0	0	0
gene_524	0	0	0	0	1	0	0	2	0	0	0	1
gene_5240	0	0	0	14	2	2	5	5	23	4	2	16
gene_5241	0	0	0	15	8	8	1	2	9	4	6	5
gene_5242	0	0	0	0	0	0	0	0	0	0	0	0
gene_5243	0	0	0	41	26	21	13	20	31	11	10	19
gene_5244	0	0	0	34	25	15	12	36	44	16	23	34
gene_5245	0	0	0	0	0	1	0	0	1	0	0	0
gene_5246	0	0	0	9	6	4	2	10	16	7	8	6
gene_5247	0	0	0	0	0	0	0	0	0	0	0	0
gene_5248	0	0	0	5	1	8	1	3	11	2	3	2
gene_5249	0	0	0	5	3	9	0	0	9	1	1	8
gene_525	0	0	0	24	7	10	7	19	33	8	12	34
gene_5250	0	0	0	0	0	0	0	0	5	0	0	0
gene_5251	0	0	0	28	5	11	2	17	34	13	12	29
gene_5252	0	0	0	0	0	0	0	0	0	0	0	0
gene_5253	0	0	0	4	1	3	0	0	0	0	0	0
gene_5254	0	0	0	5	2	4	1	1	3	2	1	6
gene_5255	0	0	0	34	32	17	21	19	20	14	23	22
gene_5256	0	0	0	89	22	17	8	36	75	25	19	41
gene_5257	0	0	0	9	0	3	8	8	26	5	3	12
gene_5258	0	0	0	8	3	2	3	6	4	1	1	0
gene_5259	0	0	0	3	4	0	0	3	3	3	1	0
gene_526	0	0	0	8	2	7	1	0	1	1	1	4
gene_5260	0	0	0	207	129	62	19	53	96	57	63	98
gene_5261	0	0	0	346	203	76	44	89	119	88	74	155
gene_5262	0	0	0	4	2	2	0	4	2	0	0	4
gene_5263	0	0	0	1	1	0	0	5	1	0	0	2
gene_5264	0	0	0	7	7	6	0	4	4	4	4	10
gene_5265	0	0	0	4	4	3	3	5	1	0	0	4
gene_5266	0	0	0	2	1	0	0	0	1	1	0	1
gene_5267	0	0	0	3	1	3	0	2	0	1	0	1
gene_5268	0	0	0	17	8	4	2	5	5	0	7	4
gene_5269	0	0	0	364	200	125	46	91	143	121	85	164
gene_527	0	0	0	11	2	1	0	7	3	4	2	8
gene_5270	0	0	0	3	2	2	7	4	8	1	3	5
gene_5271	0	0	0	57	25	20	16	18	34	11	14	24
gene_5272	0	0	0	114	49	27	31	59	103	54	47	125
gene_5273	0	1	0	165	74	42	98	134	215	137	123	201
gene_5274	0	0	0	83	31	24	11	21	75	29	14	47
gene_5275	0	0	0	95	41	51	33	47	111	32	34	58
gene_5276	0	0	0	66	42	36	19	43	77	34	30	75
gene_5277	0	0	0	0	0	0	0	0	0	0	0	0
gene_5278	0	0	0	33	24	18	9	22	44	18	16	29
gene_5279	0	0	0	72	48	33	16	18	61	32	30	49
gene_528	0	0	0	8	7	2	6	15	19	6	4	6
gene_5280	0	0	0	18	4	2	2	6	8	6	2	7
gene_5281	0	0	0	9	2	4	2	8	7	4	4	12
gene_5282	0	0	0	17	7	6	3	1	3	7	7	3
gene_5283	0	0	0	1	2	0	0	0	0	0	0	0
gene_5284	0	0	0	1	0	1	0	0	4	0	1	1
gene_5285	0	0	0	59	25	20	7	13	37	25	19	36
gene_5286	0	0	0	0	0	0	0	0	0	0	0	0
gene_5287	0	0	0	14	17	8	0	5	8	3	2	3
gene_5288	0	0	0	59	17	4	15	32	40	58	24	49
gene_5289	0	0	0	303	147	101	80	109	250	98	94	187
gene_529	0	0	0	0	10	0	0	0	2	0	0	2
gene_5290	0	0	0	17	0	1	1	6	6	7	4	1
gene_5291	0	0	0	23	9	10	2	8	14	6	4	6
gene_5292	0	0	0	74	18	7	25	25	39	47	34	65
gene_5293	0	0	0	41	9	8	6	15	32	11	17	28
gene_5294	0	0	0	28	9	11	6	14	38	11	9	23
gene_5295	0	0	0	0	0	0	0	0	0	0	0	0
gene_5296	0	0	0	14	9	3	4	7	39	7	6	14
gene_5297	0	0	0	52	29	12	9	25	39	24	17	22
gene_5298	0	0	0	2	1	2	0	2	1	4	4	0
gene_5299	0	0	0	0	0	0	0	0	2	0	0	0
gene_53	0	0	0	21	11	13	0	7	22	5	3	23
gene_530	0	0	0	0	0	0	0	0	2	0	1	0
gene_5300	0	0	0	0	0	0	0	0	0	0	0	1
gene_5301	0	0	0	23	14	12	33	39	140	43	46	66
gene_5302	0	0	0	4	2	5	0	5	7	2	4	8
gene_5303	0	0	0	13	5	7	3	3	13	10	12	15
gene_5304	0	0	0	0	0	0	0	0	0	0	0	0
gene_5305	0	0	0	0	0	0	0	0	0	0	0	0
gene_5306	0	0	0	6	10	6	2	10	5	0	4	6
gene_5307	0	0	0	13	5	3	0	1	4	2	2	0
gene_5308	0	0	0	0	1	1	0	0	3	1	0	3
gene_5309	0	0	0	7	6	2	5	7	9	6	3	9
gene_531	0	0	0	122	75	41	26	48	70	40	16	59
gene_5310	0	0	0	0	0	0	0	0	0	0	0	0
gene_5311	0	0	0	0	0	0	0	0	0	0	0	0
gene_5312	0	0	0	34	24	14	20	43	124	30	20	72
gene_5313	0	0	0	0	0	1	1	0	3	1	9	6
gene_5314	0	0	0	2	1	1	0	2	3	1	2	1
gene_5315	0	0	0	10	6	4	20	20	37	64	21	73
gene_5316	0	0	0	1	2	2	2	5	17	8	3	11
gene_5317	0	0	0	51	18	21	17	30	60	27	20	48
gene_5318	0	0	0	7	8	5	5	8	22	12	6	13
gene_5319	0	0	0	7	9	6	7	6	8	9	4	5
gene_532	0	0	0	0	0	0	0	0	0	0	1	0
gene_5320	0	0	0	1	1	0	0	0	1	0	3	0
gene_5321	0	0	0	0	0	0	0	0	0	0	0	0
gene_5322	0	0	0	0	0	0	3	0	3	0	2	0
gene_5323	0	0	0	0	0	0	0	0	0	0	0	0
gene_5324	0	0	0	34	13	12	9	15	34	15	7	18
gene_5325	0	0	0	0	0	0	0	0	3	0	0	0
gene_5326	0	0	0	0	0	0	0	0	0	0	0	0
gene_5327	0	0	0	47	27	27	13	10	32	19	14	37
gene_5328	0	0	0	2	0	1	3	1	6	2	2	2
gene_5329	0	0	0	9	12	0	1	4	9	3	8	6
gene_533	0	0	0	85	29	26	16	12	27	8	5	15
gene_5330	0	0	0	3	2	0	1	0	3	0	4	2
gene_5331	0	0	0	16	12	13	5	12	12	6	1	9
gene_5332	0	0	0	8	4	10	5	10	4	8	4	4
gene_5333	0	0	0	28	13	4	21	42	17	38	35	63
gene_5334	0	0	0	0	0	0	0	0	0	0	0	0
gene_5335	0	0	0	14	4	4	4	19	35	28	16	38
gene_5336	0	0	0	5	3	0	0	4	8	2	8	10
gene_5337	0	0	0	0	0	1	2	0	7	0	2	1
gene_5338	0	0	0	21	16	12	4	13	17	9	10	14
gene_5339	0	0	0	37	13	11	13	14	20	11	8	20
gene_534	0	0	0	51	40	12	7	9	20	5	3	18
gene_5340	0	0	0	181	74	59	37	48	82	64	49	112
gene_5341	0	0	0	41	21	14	17	21	65	19	29	54
gene_5342	0	0	0	92	51	18	14	35	77	26	18	45
gene_5343	0	0	0	0	0	0	0	0	0	0	0	0
gene_5344	0	0	0	4	4	1	2	1	6	2	3	2
gene_5345	0	0	0	62	56	33	17	23	56	33	21	29
gene_5346	0	0	0	4	0	0	1	1	4	2	3	3
gene_5347	0	0	0	75	54	38	31	25	68	18	11	32
gene_5348	0	0	0	0	0	0	0	0	0	0	0	0
gene_5349	0	0	0	39	55	20	5	18	75	23	22	28
gene_535	0	0	0	2	0	0	0	0	1	0	2	0
gene_5350	0	0	0	7	1	1	8	5	6	7	4	15
gene_5351	0	0	0	0	0	0	0	0	0	0	0	0
gene_5352	0	0	0	14	12	4	4	11	31	5	9	16
gene_5353	0	0	0	49	14	6	5	2	1	0	0	8
gene_5354	0	0	0	1	0	1	0	1	1	1	0	1
gene_5355	0	0	0	3	0	0	0	2	2	2	3	1
gene_5356	0	0	0	61	21	11	5	16	29	11	8	17
gene_5357	0	0	0	57	37	30	9	17	22	17	16	26
gene_5358	0	0	0	6	6	4	4	0	6	3	0	0
gene_5359	0	0	0	65	12	12	12	16	23	22	32	34
gene_536	0	0	0	93	54	43	56	47	186	74	47	98
gene_5360	0	0	0	26	14	11	6	19	22	7	16	19
gene_5361	0	0	0	0	0	0	0	0	0	0	0	0
gene_5362	0	0	0	0	0	0	0	0	0	0	0	0
gene_5363	0	0	0	2	0	0	0	0	5	0	0	2
gene_5364	0	0	0	7	0	4	1	4	6	0	4	1
gene_5365	0	0	0	0	0	0	0	0	0	0	0	0
gene_5366	0	0	0	0	0	0	0	0	0	0	0	0
gene_5367	0	0	0	28	17	25	15	15	25	14	0	40
gene_5368	0	0	0	0	0	0	0	0	0	0	0	0
gene_5369	0	0	0	105	45	16	24	23	46	33	25	37
gene_537	0	0	0	25	9	14	6	11	13	12	6	10
gene_5370	0	0	0	130	74	22	24	33	69	69	33	50
gene_5371	0	0	0	19	16	9	6	17	8	10	6	19
gene_5372	0	0	0	1	0	0	0	0	2	0	0	0
gene_5373	0	0	0	49	2	0	0	1	1	2	1	1
gene_5374	0	0	0	0	0	0	0	0	0	0	0	0
gene_5375	0	0	0	31	14	18	6	9	15	18	25	12
gene_5376	0	0	0	21	10	3	5	4	7	9	5	7
gene_5377	0	0	0	1	0	0	0	4	6	1	1	0
gene_5378	0	0	0	0	1	0	0	0	1	0	0	0
gene_5379	0	0	0	1	0	0	0	0	1	0	0	0
gene_538	0	0	0	23	14	4	0	3	20	3	3	8
gene_5380	0	0	0	0	1	1	0	2	1	0	0	1
gene_5381	0	0	0	1	1	7	0	2	4	3	0	4
gene_5382	0	0	0	3	0	3	0	0	1	1	1	3
gene_5383	0	0	0	0	2	0	0	0	0	0	0	4
gene_5384	0	0	0	5	0	2	0	2	1	0	0	0
gene_5385	0	0	0	13	0	8	1	4	21	5	9	7
gene_5386	0	0	0	3	1	0	0	0	2	4	0	0
gene_5387	0	0	0	0	0	0	0	0	0	0	0	0
gene_5388	0	0	0	68	27	29	15	17	23	10	14	33
gene_5389	0	0	0	392	248	123	77	141	224	137	122	246
gene_539	0	0	0	4	1	1	4	7	0	0	4	11
gene_5390	0	0	0	7	6	3	0	9	17	3	3	5
gene_5391	0	0	0	38	13	8	11	25	57	36	34	35
gene_5392	0	0	0	18	8	6	2	4	11	2	3	7
gene_5393	0	0	0	20	10	16	5	3	13	3	2	12
gene_5394	0	0	0	29	15	23	11	13	61	9	3	31
gene_5395	0	0	0	10	4	3	3	4	10	0	0	1
gene_5396	0	0	0	0	1	0	0	0	3	1	1	0
gene_5397	0	0	0	9	10	2	1	0	5	3	9	3
gene_5398	0	0	0	41	43	8	2	13	22	10	16	19
gene_5399	0	0	0	13	6	5	1	6	9	9	10	20
gene_54	0	0	0	0	1	0	1	0	2	5	0	4
gene_540	0	0	0	15	9	5	2	5	13	7	4	12
gene_5400	0	0	0	22	22	18	6	8	23	7	6	18
gene_5401	0	0	0	22	6	9	2	5	15	1	3	6
gene_5402	0	0	0	0	0	0	0	0	0	0	0	0
gene_5403	0	0	0	10	4	7	4	7	12	7	3	7
gene_5404	0	0	0	0	1	0	0	0	0	0	0	0
gene_5405	0	0	0	0	0	0	0	0	0	0	0	0
gene_5406	0	0	0	31	28	11	7	11	24	13	6	25
gene_5407	0	0	0	71	64	33	48	81	88	62	50	111
gene_5408	0	0	0	8	3	6	5	8	19	4	3	7
gene_5409	0	0	0	7	5	13	2	4	18	4	5	10
gene_541	0	0	0	5	3	0	7	4	15	3	8	5
gene_5410	0	0	0	0	0	0	0	0	0	0	0	0
gene_5411	0	0	0	0	0	0	0	0	0	0	0	0
gene_5412	0	0	0	15	14	13	9	12	25	16	12	12
gene_5413	0	0	0	0	1	0	0	0	0	0	0	0
gene_5414	0	0	0	98	54	29	27	80	98	59	31	67
gene_5415	0	0	0	0	0	0	0	0	0	0	0	0
gene_5416	0	0	0	0	0	0	0	0	0	0	0	0
gene_5417	0	0	0	0	0	0	0	0	0	0	0	0
gene_5418	0	0	0	61	29	24	18	17	53	43	24	34
gene_5419	0	0	0	19	8	22	4	14	30	10	18	20
gene_542	0	0	0	9	6	1	2	7	8	5	0	5
gene_5420	0	0	0	48	20	11	10	24	55	17	23	33
gene_5421	0	0	0	8	5	2	1	3	5	5	3	10
gene_5422	0	0	0	12	9	6	3	6	11	4	1	4
gene_5423	0	0	0	23	13	9	8	10	16	7	7	16
gene_5424	0	0	0	0	0	0	0	2	8	5	4	7
gene_5425	0	0	0	5	1	0	1	4	5	1	0	8
gene_5426	0	0	0	0	0	0	0	0	0	0	0	0
gene_5427	0	0	0	8	3	4	2	4	4	4	3	7
gene_5428	0	0	0	15	3	5	2	6	4	6	26	9
gene_5429	0	0	0	13	5	2	12	19	48	26	10	31
gene_543	0	0	0	6	7	6	3	3	9	7	1	4
gene_5430	0	0	0	530	235	75	55	59	192	50	55	97
gene_5431	0	0	0	1	3	1	0	0	0	0	0	2
gene_5432	0	0	0	14	6	4	2	5	8	5	1	10
gene_5433	0	0	0	15	7	17	5	6	10	3	1	8
gene_5434	0	0	0	23	7	6	8	6	33	6	9	14
gene_5435	0	0	0	2	1	3	7	39	25	12	11	31
gene_5436	0	0	0	125	62	27	30	23	81	39	26	52
gene_5437	0	0	0	21	16	10	12	10	14	13	13	19
gene_5438	0	0	0	4	0	2	0	0	2	0	0	0
gene_5439	0	0	0	89	41	29	13	40	50	13	18	36
gene_544	0	0	0	11	2	1	3	3	6	5	2	3
gene_5440	0	0	0	35	20	19	10	14	28	18	9	31
gene_5441	0	0	0	9	1	1	0	10	12	9	3	9
gene_5442	0	0	0	17	8	3	10	17	32	40	29	62
gene_5443	0	0	0	14	11	5	11	17	25	9	9	10
gene_5444	0	0	0	0	2	0	0	0	0	0	0	0
gene_5445	0	0	0	25	16	10	3	6	21	6	9	18
gene_5446	0	0	0	11	5	1	1	8	25	8	4	21
gene_5447	0	0	0	0	0	0	0	0	0	0	0	0
gene_5448	0	0	0	0	0	0	0	0	0	0	0	0
gene_5449	0	0	0	12	3	5	3	4	17	6	7	5
gene_545	0	0	0	100	63	50	12	12	39	22	23	50
gene_5450	0	0	0	4	2	5	10	2	7	7	3	11
gene_5451	0	0	0	5	0	4	4	1	0	0	0	2
gene_5452	0	0	0	3	0	2	0	0	3	1	2	4
gene_5453	0	0	0	0	1	0	1	4	9	7	3	11
gene_5454	0	0	0	13	19	4	10	6	16	4	10	17
gene_5455	0	0	0	31	22	24	6	7	25	7	5	18
gene_5456	0	0	0	4	3	7	4	2	12	7	7	10
gene_5457	0	0	0	17	3	8	8	11	13	5	8	15
gene_5458	0	0	0	0	0	1	0	2	1	1	0	7
gene_5459	0	0	0	32	20	8	17	13	33	19	10	25
gene_546	0	0	0	16	8	6	2	5	18	4	5	7
gene_5460	0	0	0	8	10	1	6	6	10	7	1	15
gene_5461	0	0	0	23	8	6	9	25	14	33	21	34
gene_5462	0	0	0	6	12	7	4	26	10	27	20	50
gene_5463	0	0	0	18	7	9	7	19	19	14	9	18
gene_5464	0	0	0	1	0	0	0	2	2	0	10	2
gene_5465	0	0	0	39	11	13	8	25	61	23	18	43
gene_5466	0	0	0	2	0	0	1	0	2	3	0	2
gene_5467	0	0	0	24	9	4	3	4	25	11	5	4
gene_5468	0	0	0	0	0	0	2	0	0	0	0	2
gene_5469	0	0	0	1	2	1	0	1	2	0	0	0
gene_547	0	0	0	22	5	5	3	4	11	1	3	14
gene_5470	0	0	0	0	0	0	0	0	0	0	1	0
gene_5471	0	0	0	1	0	4	2	1	0	1	0	0
gene_5472	0	0	0	6	0	0	0	2	1	0	1	2
gene_5473	0	0	0	117	67	61	24	38	68	35	44	56
gene_5474	0	0	0	55	13	15	17	23	29	20	17	23
gene_5475	0	0	0	4	6	4	6	2	8	0	5	1
gene_5476	0	0	0	49	24	20	8	15	33	12	15	28
gene_5477	0	0	0	0	0	0	0	0	0	0	0	0
gene_5478	0	0	0	11	4	2	1	1	1	4	5	2
gene_5479	0	0	0	0	0	0	0	0	0	0	0	0
gene_548	0	0	0	20	19	15	7	9	8	12	16	9
gene_5480	0	0	0	0	0	0	0	0	0	0	0	0
gene_5481	0	0	0	0	0	0	0	0	0	0	0	0
gene_5482	0	0	0	10	1	3	0	1	4	1	2	2
gene_5483	0	0	0	0	0	0	0	0	0	0	0	0
gene_5484	0	0	0	0	0	0	0	0	0	0	0	0
gene_5485	0	0	0	21	6	2	3	6	10	5	8	9
gene_5486	0	0	0	1	1	2	0	5	3	4	4	1
gene_5487	0	0	0	2	2	6	2	1	3	0	5	3
gene_5488	0	0	0	0	0	0	0	0	0	1	0	1
gene_5489	0	0	0	10	5	3	1	7	9	4	4	6
gene_549	0	0	0	33	10	7	4	21	16	22	5	8
gene_5490	0	0	0	0	0	0	0	0	0	0	0	0
gene_5491	0	0	0	0	0	0	0	2	3	6	1	3
gene_5492	0	0	0	9	4	0	0	0	8	4	2	5
gene_5493	0	0	0	3	2	0	0	3	2	2	4	7
gene_5494	0	0	0	0	0	0	0	0	0	0	0	0
gene_5495	1	0	0	34	4	15	6	17	42	11	8	32
gene_5496	0	0	0	0	0	0	0	0	0	0	0	0
gene_5497	0	0	0	4	0	1	0	0	1	0	1	0
gene_5498	0	0	0	4	4	3	2	2	5	4	7	4
gene_5499	0	0	0	36	26	14	13	27	37	18	20	41
gene_55	0	0	0	0	1	0	1	0	2	1	0	1
gene_550	0	0	0	57	27	12	4	12	24	9	8	16
gene_5500	0	0	0	2	0	0	2	2	0	2	1	2
gene_5501	0	0	0	5	2	1	0	0	1	1	0	16
gene_5502	0	0	0	1	3	2	4	6	12	6	5	8
gene_5503	0	0	0	41	23	24	10	13	27	11	9	11
gene_5504	0	0	0	0	0	1	2	0	3	0	1	2
gene_5505	0	0	0	0	0	0	0	0	0	0	0	0
gene_5506	0	0	0	0	0	0	0	0	0	0	0	0
gene_5507	0	0	0	0	0	0	0	0	0	0	0	0
gene_5508	0	0	0	1	0	0	0	0	0	0	2	0
gene_5509	0	0	0	554	300	236	124	194	454	210	162	297
gene_551	0	0	0	10	11	5	3	8	18	1	7	12
gene_5510	0	0	0	124	74	53	23	45	80	17	34	56
gene_5511	0	0	0	0	0	0	0	0	1	0	0	0
gene_5512	0	0	0	1	3	0	0	0	1	1	2	0
gene_5513	0	0	0	255	125	78	47	100	198	127	97	210
gene_5514	0	0	0	4	8	5	3	12	30	7	14	23
gene_5515	0	0	0	1	2	0	1	0	2	0	0	1
gene_5516	0	0	0	39	12	9	8	5	19	16	14	11
gene_5517	0	0	0	3	0	0	0	0	0	1	2	0
gene_5518	0	0	0	40	9	7	10	5	17	14	6	15
gene_5519	0	0	0	2	0	0	0	1	6	0	3	2
gene_552	0	0	0	1	0	1	0	2	0	0	0	1
gene_5520	0	0	0	6	0	1	3	2	11	6	2	6
gene_5521	0	0	0	11	2	2	3	9	5	1	10	12
gene_5522	0	0	0	55	21	14	11	4	39	10	8	29
gene_5523	0	0	0	59	34	21	12	29	39	24	12	25
gene_5524	0	0	0	46	22	10	10	18	33	14	13	31
gene_5525	0	0	0	40	34	23	22	23	41	40	22	67
gene_5526	0	0	0	3	1	0	2	2	3	0	1	2
gene_5527	0	0	0	29	8	8	1	18	17	17	11	34
gene_5528	0	0	0	217	94	49	19	32	64	35	26	61
gene_5529	0	0	0	42	10	9	22	16	29	11	15	27
gene_553	0	0	0	31	17	15	7	7	28	20	10	24
gene_5530	0	0	0	7	5	15	1	23	13	7	8	23
gene_5531	0	0	0	67	43	19	9	21	38	16	11	29
gene_5532	0	0	0	76	50	21	17	13	25	14	8	20
gene_5533	0	0	0	10	6	11	11	15	22	6	5	20
gene_5534	0	0	0	71	39	26	18	27	56	33	24	50
gene_5535	0	0	0	45	27	17	13	13	15	6	12	13
gene_5536	0	0	0	46	29	15	9	6	17	8	4	3
gene_5537	0	0	0	41	54	7	7	15	24	22	21	23
gene_5538	0	0	0	24	17	10	4	15	18	9	2	24
gene_5539	0	0	0	15	5	10	2	6	19	7	6	22
gene_554	0	0	0	18	7	3	3	13	15	4	10	9
gene_5540	0	0	0	231	133	76	56	102	162	82	88	110
gene_5541	0	0	0	8	0	1	2	5	1	1	7	7
gene_5542	0	0	0	1	1	0	1	4	8	14	4	10
gene_5543	0	0	0	41	21	9	8	8	32	8	7	4
gene_5544	0	0	0	98	32	13	18	19	45	35	23	37
gene_5545	0	0	0	14	4	3	3	4	24	5	4	5
gene_5546	0	0	0	68	47	31	20	36	74	30	28	55
gene_5547	0	0	0	15	8	0	0	0	0	2	0	1
gene_5548	0	0	0	286	285	115	26	142	247	45	104	160
gene_5549	0	0	0	141	159	59	7	19	21	10	11	24
gene_555	0	0	0	1	1	1	1	2	3	1	3	0
gene_5550	0	0	0	122	128	55	13	50	60	16	30	106
gene_5551	2	0	0	144	77	56	31	42	134	48	22	72
gene_5552	0	0	0	233	65	33	5	29	65	49	26	42
gene_5553	0	0	0	54	24	9	50	43	102	60	45	86
gene_5554	0	0	0	45	21	13	9	31	47	26	16	40
gene_5555	0	0	0	1	4	1	0	1	0	2	1	4
gene_5556	0	0	0	0	0	0	0	0	0	0	0	0
gene_5557	0	0	0	0	0	0	0	0	0	0	0	0
gene_5558	0	0	0	0	0	0	0	0	0	0	0	0
gene_5559	0	0	0	33	10	9	8	11	25	9	12	17
gene_556	0	0	0	57	21	25	13	41	66	19	23	31
gene_5560	0	0	0	37	14	14	4	18	36	19	31	30
gene_5561	0	0	0	38	11	18	9	26	47	35	25	53
gene_5562	0	0	0	33	29	12	16	22	35	17	22	31
gene_5563	0	0	0	47	22	13	12	16	22	9	6	26
gene_5564	0	0	0	6	8	12	1	6	17	13	10	15
gene_5565	0	0	0	9	6	6	6	25	48	7	4	15
gene_5566	0	0	0	35	30	11	12	10	28	8	6	9
gene_5567	0	0	0	132	82	49	25	33	67	36	20	41
gene_5568	0	0	0	17	12	5	7	4	12	7	3	6
gene_5569	0	0	0	3	1	1	0	2	6	8	1	7
gene_557	0	0	0	48	50	24	6	18	44	20	23	32
gene_5570	0	0	0	4	5	4	1	2	8	0	3	10
gene_5571	0	0	0	14	10	10	7	12	25	17	21	21
gene_5572	0	0	0	4	3	5	1	2	7	2	1	9
gene_5573	0	0	0	6	1	1	1	0	2	2	0	8
gene_5574	0	0	0	7	5	1	0	1	2	5	0	2
gene_5575	0	0	0	3	5	0	3	3	11	5	6	12
gene_5576	0	0	0	9	3	6	0	8	6	5	4	6
gene_5577	0	0	0	23	7	9	8	11	13	10	11	10
gene_5578	0	0	0	3	8	3	1	0	1	0	0	2
gene_5579	0	0	0	149	82	31	12	38	46	35	31	61
gene_558	0	0	0	12	9	6	4	5	14	1	3	16
gene_5580	0	0	0	6	10	3	2	5	5	2	2	2
gene_5581	0	0	0	25	26	7	1	35	11	10	22	26
gene_5582	0	0	0	31	8	16	11	26	90	13	7	29
gene_5583	0	0	0	1	1	4	6	0	2	0	0	1
gene_5584	0	0	0	11	11	10	6	6	15	3	2	10
gene_5585	0	0	0	0	0	0	0	0	0	0	0	0
gene_5586	0	0	0	1	1	0	0	0	0	0	0	0
gene_5587	0	0	0	18	5	8	1	7	14	7	5	13
gene_5588	0	0	0	105	58	35	19	34	71	30	22	55
gene_5589	0	0	0	29	15	13	9	31	36	33	6	63
gene_559	0	0	0	8	3	7	0	6	11	3	2	6
gene_5590	0	0	0	31	23	12	4	19	40	11	18	27
gene_5591	0	0	0	29	23	9	13	13	32	17	13	11
gene_5592	0	0	0	0	0	0	0	0	0	0	0	0
gene_5593	0	0	0	0	0	1	1	1	1	0	0	0
gene_5594	0	0	0	317	200	156	57	135	240	134	115	254
gene_5595	1	0	0	144	109	84	34	84	165	62	69	112
gene_5596	0	0	0	4	3	8	5	2	17	3	8	8
gene_5597	0	0	0	2	5	0	1	2	6	5	0	3
gene_5598	0	0	0	5	6	4	1	5	4	4	1	4
gene_5599	0	0	0	0	2	5	0	1	1	2	3	2
gene_56	0	0	0	5	5	1	0	3	10	4	4	13
gene_560	0	0	0	47	22	5	7	6	13	11	7	11
gene_5600	0	0	0	23	13	8	7	13	16	3	5	4
gene_5601	0	0	0	67	36	29	12	20	39	19	16	17
gene_5602	0	0	0	27	16	6	8	7	20	14	6	24
gene_5603	0	0	0	4	5	4	3	10	19	10	11	10
gene_5604	0	0	0	3	2	4	6	4	17	8	4	13
gene_5605	0	0	0	3	0	0	0	0	0	0	0	0
gene_5606	0	0	0	43	44	20	15	80	48	24	137	118
gene_5607	0	0	0	4	0	2	2	2	6	1	1	4
gene_5608	0	0	0	11	1	11	6	6	6	20	17	27
gene_5609	0	0	0	22	8	11	8	12	29	11	8	25
gene_561	0	0	0	3	2	0	1	0	5	10	8	7
