GeneID	GGABY	GCYUU	GCYUW	GCYUX	GCYUY	GCYUZ	GCYWA	GCYWB	GCYWC	GCYWG	GCUXP
gene_8475	0	0	0	0	0	0	0	0	0	0	0
gene_8476	0	0	2	4	4	4	0	5	2	2	0
gene_8477	0	0	1	12	15	8	9	9	3	3	10
gene_8478	0	0	0	0	0	0	0	0	0	0	0
gene_8479	0	0	3	10	13	6	8	10	5	2	5
gene_848	0	0	7	15	20	9	7	18	9	1	6
gene_8480	0	0	25	31	54	32	49	41	17	8	36
gene_8481	0	0	4	6	7	9	4	8	4	4	6
gene_8482	0	0	12	13	17	37	28	36	36	12	20
gene_8483	0	0	0	0	0	0	0	0	0	0	0
gene_8484	0	0	0	0	0	0	0	1	0	1	1
gene_8485	0	0	11	19	45	19	14	25	12	0	14
gene_8486	0	0	0	2	1	0	0	2	2	0	0
